classNumber,subjectCode,catalogNumber,course_level,final_fill_rate,fill_velocity_score,early_rush_score,waitlist_demand_score,time_to_fill_days,time_to_fill_score,popularity_score
11506,GSC,411.0,4.0,0.14285714285714285,0.0013886056229848887,0.0,1.0,0.0,0.0,0.19320429426288907
11509,EPS,710.0,7.0,0.32,0.003231915550288095,0.0,1.0,0.0,0.0,0.24680797888757203
11510,EPS,711.0,7.0,0.32,0.0029235455486499853,0.0,1.0,0.0,0.0,0.2467308863871625
11511,MDE,139.0,1.0,0.025,-0.00016400175073565096,0.0,1.0,0.0,0.0,0.15745899956231607
11514,EPS,702.0,7.0,0.28,0.0034277288193019914,0.0,1.0,0.0,0.0,0.2348569322048255
11515,EPS,714.0,7.0,0.2,0.001498045431835624,0.0,1.0,0.0,0.0,0.2103745113579589
11520,ECE,677.0,6.0,0.9333333333333333,0.0069677209061615565,0.0,1.0,71.85247685185185,0.23402200835017328,0.47854633189657503
11522,CAE,661.0,6.0,0.3,0.0030018235205175907,0.0,1.0,0.0,0.0,0.2407504558801294
11523,CAE,791.0,7.0,0.05,0.0004531151667715554,0.0,1.0,0.0,0.0,0.16511327879169288
11529,MGT,698.0,6.0,0.76,0.004112171367768366,0.0,1.0,0.0,0.0,0.379028042841942
11547,EPS,674.0,6.0,0.875,0.005466964134747924,0.0,1.0,63.119618055555556,0.32711800079509,0.47929034119270497
11548,BIL,385.0,3.0,0.1,0.0028870523219910646,0.0,1.0,0.0,0.0,0.18072176308049775
11549,FIN,555.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11550,BME,267.0,2.0,1.0,0.015069465213783214,0.0,1.0,4.432534722222222,0.9527472928811306,0.6443168248796719
11551,BME,267.0,2.0,0.3125,0.005299524793388637,0.0,1.0,0.0,0.0,0.24507488119834714
11552,BME,267.0,2.0,0.75,0.010668647791239199,0.0,1.0,32.90236111111111,0.6492468236496609,0.5075165266777419
11553,SOC,791.0,7.0,0.2,0.003531523560668785,0.0,1.0,0.0,0.0,0.21088288089016718
11558,PHI,104.0,1.0,1.0,0.008139048685722901,0.0,1.0,40.3259837962963,0.5701078455057544,0.5660563312725816
11559,ARH,337.0,3.0,0.8636363636363636,0.013699632028293763,0.0,1.0,62.74011574074074,0.33116365702942796,0.47874854850386817
11560,ART,499.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11561,THA,397.0,3.0,0.6666666666666666,0.011156741655739832,0.0,1.0,0.0,0.0,0.35278918541393495
11563,ARC,609.0,6.0,1.0,0.002888981844554719,0.0,1.0,35.54245370370371,0.6211023126954565,0.57494270800023
11566,ARC,550.0,5.0,1.0,0.0005085611285117298,0.0,1.0,0.0,1.0,0.6501271402821279
11568,MBE,518.0,5.0,0.8,0.0036025955412363904,0.0,1.0,0.0,0.0,0.39090064888530907
11569,POR,201.0,2.0,0.45,0.004971791910058945,0.0,1.0,0.0,0.0,0.2862429479775147
11571,CHM,205.0,2.0,0.75,0.007925196698589813,0.0,1.0,0.0,0.0,0.3769812991746474
11580,ECE,211.0,2.0,0.8611111111111112,0.009290608681574669,0.0,1.0,8.94068287037037,0.9046885144524033,0.5915936883942077
11583,REL,330.0,3.0,0.043478260869565216,0.0004365741797741322,0.0,1.0,0.0,0.0,0.16315262180581308
11584,REL,330.0,3.0,1.0,0.020740278696782372,0.0,1.0,14.632962962962964,0.8440063853975858,0.6239863467537128
11585,EPH,722.0,7.0,0.13333333333333333,0.0014982021242708646,0.0,1.0,0.0,0.0,0.19037455053106772
11587,PHY,723.0,7.0,1.0,0.0070740399148785564,0.0,1.0,17.9603125,0.8085354228425778,0.6134755945472352
11589,MIP,0.0,0.0,0.6,0.005681800467436147,0.0,1.0,0.0,0.0,0.33142045011685906
11590,MIP,0.0,0.0,0.2,0.0013143938909892829,0.0,1.0,0.0,0.0,0.21032859847274732
11591,TAL,746.0,7.0,0.8333333333333334,0.009936944309000096,0.0,1.0,0.0,0.0,0.40248423607725003
11594,ACC,496.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11595,MVP,667.0,6.0,0.4,0.0037387039053725516,0.0,1.0,0.0,0.0,0.27093467597634313
11596,ARC,510.0,5.0,1.0,0.020414914229006178,0.0,1.0,4.7917708333333335,0.9489176830058255,0.6448872651584167
11598,GSC,411.0,4.0,0.2857142857142857,0.0014484023024567431,0.0,1.0,0.0,0.0,0.23607638628989988
11599,GSC,412.0,4.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.19285714285714284
11601,MBE,412.0,4.0,0.42857142857142855,0.004455238509710573,0.0,1.0,0.0,0.0,0.27968523819885616
11602,CLA,496.0,4.0,0.2,0.0008835514924912963,0.0,1.0,0.0,0.0,0.21022088787312282
11604,MBE,570.0,5.0,1.0,0.03245637266226777,0.0,1.0,1.1909953703703704,0.9873034823317016,0.6555747896319073
11608,PSY,474.0,4.0,1.0,0.0030930124067680997,0.0,1.0,12.813425925925927,0.8634034248098212,0.6234539380636562
11610,BIL,480.0,4.0,0.6,0.01158725562670302,0.0,1.0,0.0,0.0,0.33289681390667575
11613,TAL,714.0,7.0,0.8333333333333334,0.010674171275522793,0.0,1.0,0.0,0.0,0.40266854281888065
11617,BUS,698.0,6.0,0.125,0.0004864397428399271,0.0,1.0,0.0,0.0,0.18762160993570998
11619,MIC,444.0,4.0,0.75,0.007283311586010244,0.0,1.0,0.0,0.0,0.3768208278965025
11620,FRE,501.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11621,MBE,412.0,4.0,0.14285714285714285,0.0015491058485738278,0.0,1.0,0.0,0.0,0.1932444193192863
11624,CAE,395.0,3.0,0.06666666666666667,0.00029740302105706295,0.0,1.0,0.0,0.0,0.17007435075526425
11629,CHM,401.0,4.0,1.0,0.0037571518736297382,0.0,1.0,0.903912037037037,0.990363912879645,0.6490120705443364
11630,FYD,101.0,1.0,0.05,0.0033616976573169464,0.0,1.0,0.0,0.0,0.16584042441432922
11631,ARC,609.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11633,MBE,411.0,4.0,0.14285714285714285,0.0015644635579399621,0.0,1.0,0.0,0.0,0.19324825874662782
11634,MBE,412.0,4.0,0.2857142857142857,0.004451643340409486,0.0,1.0,0.0,0.0,0.23682719654938805
11635,MSC,411.0,4.0,0.2857142857142857,0.0034855780577051966,0.0,1.0,0.0,0.0,0.23658568022871201
11636,EPS,748.0,7.0,0.9411764705882353,0.0062729355833663954,0.0,1.0,52.14025462962963,0.444162688954195,0.5227537128631512
11639,SOC,391.0,3.0,0.8333333333333334,0.0072982787574329055,0.0,1.0,28.470324074074075,0.6964942252325861,0.5411234147358754
11641,SOC,391.0,3.0,1.0,0.009572349449797173,0.0,1.0,69.16306712962962,0.2626922609010873,0.5049315395426668
11643,BTE,690.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11644,RSM,530.0,5.0,1.0,0.02070188043829061,0.0,1.0,35.344965277777774,0.6232076233888753,0.5798169947873477
11645,CAE,795.0,7.0,0.2,0.0013069754558531629,0.0,1.0,0.0,0.0,0.21032674386396327
11646,BPH,206.0,2.0,0.9761904761904762,0.010027636619944078,0.0,1.0,34.28608796296297,0.6344957063408063,0.5722631932802901
11647,MAS,699.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11648,MTH,471.0,4.0,0.6666666666666666,-0.001214446505065191,0.0,1.0,4.301689814814814,0.9541421552962451,0.5405248194329827
11649,MIC,453.0,4.0,0.125,0.001228031732056486,0.0,1.0,0.0,0.0,0.1878070079330141
11651,MBE,412.0,4.0,0.2857142857142857,0.0029001558420500605,0.0,1.0,0.0,0.0,0.23643932467479822
11652,ACC,617.0,6.0,0.1,0.0007549413269037521,0.0,1.0,0.0,0.0,0.18018873533172594
11653,CCA,795.0,7.0,1.0,0.024670527737363498,0.0,1.0,35.89451388888889,0.6173492012453943,0.5796374721834198
11655,KIN,495.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11656,MAS,691.0,6.0,0.7,0.004733101673830299,0.0,1.0,0.0,0.0,0.36118327541845757
11657,FIN,303.0,3.0,0.9777777777777777,0.002553631274615664,0.0,1.0,2.8886226851851853,0.9692060524566976,0.6378129516433267
11658,ARC,507.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11661,TAL,495.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11662,BUS,628.0,6.0,0.28,0.002231247235435621,0.0,1.0,0.0,0.0,0.2345578118088589
11664,FIN,300.0,3.0,0.9565217391304348,0.006509223767737696,0.0,1.0,36.93474537037037,0.6062598908145379,0.5598358058439725
11665,BTE,691.0,6.0,0.5,0.0,0.0,1.0,0.0,0.0,0.3
11667,MDE,0.0,0.0,0.5,0.005496239147472239,0.0,1.0,0.0,0.0,0.30137405978686804
11668,ARC,509.0,5.0,0.5,0.007394610978243627,0.0,1.0,1.4474421296296296,0.9845696507057227,0.4987625828857055
11669,KIN,794.0,7.0,0.3333333333333333,0.0046052331759079655,0.0,1.0,0.0,0.0,0.25115130829397697
11670,BUS,625.0,6.0,0.36666666666666664,0.002586797892406001,0.0,1.0,0.0,0.0,0.2606466994731015
11671,BUS,698.0,6.0,0.6,0.004448914958433064,0.0,1.0,0.0,0.0,0.3311122287396082
11672,MIP,755.0,7.0,1.0,0.006693698576018083,0.0,1.0,35.834375,0.6179903074027526,0.575271486124555
11673,BUS,624.0,6.0,0.6666666666666666,0.005452073926054544,0.0,1.0,0.0,0.0,0.35136301848151363
11674,MUE,813.0,8.0,1.0,0.004951111904608463,0.0,1.0,28.53729166666667,0.6957803221866902,0.5903938424134901
11675,KIN,495.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11676,CSC,545.0,5.0,0.5333333333333333,0.004478501454239617,0.0,1.0,0.0,0.0,0.3111196253635599
11679,BIL,495.0,4.0,0.4,0.005148513201902388,0.0,1.0,0.0,0.0,0.2712871283004756
11680,CSC,423.0,4.0,0.8,0.004378614694420627,0.0,1.0,18.023935185185184,0.8078571779336097,0.5526660892603271
11681,CCA,795.0,7.0,1.0,0.005189397388435762,0.0,1.0,16.281921296296296,0.8264277875841082,0.6165829068639306
11683,MTC,110.0,1.0,0.5,0.0032075890256160447,0.0,1.0,0.0,0.0,0.300801897256404
11687,REL,349.0,3.0,0.8,0.008493472591110817,0.0,1.0,0.0,0.0,0.3921233681477777
11688,REL,362.0,3.0,0.6166666666666667,0.0069388702598809394,0.0,1.0,0.0,0.0,0.3367347175649702
11689,MBE,412.0,4.0,0.14285714285714285,0.0015849931963616709,0.0,1.0,0.0,0.0,0.19325339115623327
11690,FIN,647.0,6.0,1.0,0.0011362841706865283,0.0,1.0,1.104988425925926,0.9882203529736049,0.6479281416373927
11691,FIN,648.0,6.0,0.3,0.00349601126575245,0.0,1.0,0.0,0.0,0.24087400281643812
11692,FIN,347.0,3.0,1.0,0.013135433771892057,0.0,1.0,68.36960648148148,0.2711508891954857,0.5075140362820701
11693,FIN,348.0,3.0,0.3,0.0025647914136811894,0.0,1.0,0.0,0.0,0.2406411978534203
11694,MTH,219.0,2.0,0.55,0.005269110675409251,0.0,1.0,0.0,0.0,0.3163172776688523
11695,MSP,262.0,2.0,0.8333333333333334,7.037843285479923e-05,0.0,1.0,0.0,0.0,0.40001759460821373
11697,CLA,402.0,4.0,0.42857142857142855,0.005669237661800464,0.0,1.0,0.0,0.0,0.2799887379868787
11698,CCA,514.0,5.0,0.6785714285714286,0.0032045932717420004,0.0,1.0,0.0,0.0,0.3543725768893641
11699,COS,479.0,4.0,1.0,0.004168002328219534,0.0,1.0,14.404756944444445,0.8464391587048669,0.6203298323230283
11702,FRE,651.0,6.0,1.0,0.011347562441144394,0.0,1.0,45.393310185185186,0.5160879889822525,0.5560544884067365
11705,PHY,108.0,1.0,0.8888888888888888,0.009304501197957298,0.0,1.0,30.509965277777777,0.6747507817028598,0.553942948306728
11706,PHY,108.0,1.0,0.6111111111111112,0.0037118786289931953,0.0,1.0,0.0,0.0,0.33426130299058165
11707,PHY,108.0,1.0,1.0,0.010153115426034115,0.0,1.0,6.303969907407407,0.9327969971160094,0.6390976782797104
11708,PHY,108.0,1.0,1.0,0.010492968399731916,0.0,1.0,4.963090277777778,0.9470913447954297,0.642041511059019
11709,PHY,108.0,1.0,1.0,0.00989737100436078,0.0,1.0,34.30125,0.6343340725713416,0.5793411572653585
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11743,NEU,732.0,7.0,0.17,0.001153502461584491,0.0,1.0,0.0,0.0,0.20128837561539611
11750,CAE,605.0,6.0,0.1,0.0011582867169851086,0.0,1.0,0.0,0.0,0.18028957167924628
11751,BIL,575.0,5.0,0.06666666666666667,0.000729215091106308,0.0,1.0,0.0,0.0,0.17018230377277657
11752,KIN,607.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11758,ARC,585.0,5.0,0.625,0.0076951234178520254,0.0,1.0,0.0,0.0,0.339423780854463
11759,ARC,685.0,6.0,0.5,0.003263724147157659,0.0,1.0,0.0,0.0,0.3008159310367894
11761,BIL,498.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11762,MKT,840.0,8.0,1.0,0.005488337536823957,0.0,1.0,22.53236111111111,0.7597954382755182,0.6033311720393096
11772,MAS,201.0,2.0,0.9777777777777777,9.434029761924191e-05,0.0,1.0,0.0,1.0,0.6433569184077381
11773,MIP,641.0,6.0,1.0,0.008047999060175552,0.0,1.0,47.49684027777778,0.49366346269875094,0.5507446923047941
11774,MAS,201.0,2.0,1.0,0.002119662589180107,0.0,1.0,12.422152777777777,0.8675745631384688,0.6240448282749889
11775,MAS,202.0,2.0,1.0,8.00389440525177e-05,0.0,1.0,0.0,1.0,0.6500200097360131
11787,KIN,602.0,6.0,0.6,0.004181518428394833,0.0,1.0,0.0,0.0,0.3310453796070987
11797,HIS,598.0,5.0,0.2,0.002274744960018189,0.0,1.0,0.0,0.0,0.21056868624000455
11799,BIL,495.0,4.0,0.125,0.0015214113287668467,0.0,1.0,0.0,0.0,0.1878803528321917
11801,BIL,498.0,4.0,0.125,0.0012624845696330377,0.0,1.0,0.0,0.0,0.18781562114240824
11802,GRE,491.0,4.0,0.2,0.0,0.0,1.0,0.0,0.0,0.21
11804,KIN,606.0,6.0,0.52,0.00243513351157857,0.0,1.0,0.0,0.0,0.30660878337789466
11805,PIB,830.0,8.0,0.14,0.0006651399277024491,0.0,1.0,0.0,0.0,0.19216628498192562
11806,MAS,646.0,6.0,0.7567567567567568,0.009047668637068565,0.0,1.0,49.11590277777778,0.47640356719559984,0.47456965762541414
11807,CET,543.0,5.0,0.9,0.014915023780739015,0.0,1.0,24.991261574074073,0.7335825125586971,0.5704452584569242
11808,CET,643.0,6.0,0.3,0.0032786572621173473,0.0,1.0,24.987488425925925,0.733622735924228,0.3875442115003749
11810,BTE,320.0,3.0,0.9666666666666667,0.004701615068232519,0.0,1.0,11.865381944444444,0.87350997724542,0.6158773992161422
11811,PHY,106.0,1.0,0.8333333333333334,0.004320230180532512,0.0,1.0,49.9747337962963,0.4672480629241498,0.4945296701299631
11812,PHY,106.0,1.0,0.8888888888888888,0.00669440786674486,0.0,1.0,0.0,0.0,0.41834026863335283
11813,PHY,106.0,1.0,1.0,0.010982589437333266,0.0,1.0,20.06939814814815,0.7860516719717913,0.6099559817536916
11814,PHY,106.0,1.0,1.0,0.008766180107220217,0.0,1.0,53.00163194444445,0.4349800400802394,0.5391875530428529
11815,FRE,792.0,7.0,0.5,0.0,0.0,1.0,0.0,0.0,0.3
11817,EPS,635.0,6.0,0.5714285714285714,0.0017339395845392621,0.0,1.0,0.0,0.0,0.3218620563247062
11819,INS,608.0,6.0,0.3333333333333333,0.0050894318715701435,0.0,1.0,0.0,0.0,0.2512723579678925
11820,GEG,625.0,6.0,1.0,0.009448195415329335,0.0,1.0,42.167314814814816,0.5504784729729829,0.5624577434484289
11821,PHI,115.0,1.0,1.0,0.011832436119158964,0.0,1.0,39.01976851851852,0.5840326564374289,0.5697646403172756
11822,TAL,407.0,4.0,1.0,0.006137935762856109,0.0,1.0,38.08351851851852,0.5940134800096042,0.5703371799426349
11826,GRE,491.0,4.0,0.2,0.001823301412193372,0.0,1.0,0.0,0.0,0.21045582535304833
11829,MGT,697.0,6.0,0.86,0.0010860417896417028,0.0,1.0,42.013530092592596,0.552117883579761,0.5186950871633627
11830,DAN,290.0,2.0,0.96,0.005969078501665378,0.0,1.0,26.900648148148147,0.7132276388316865,0.5821377973917536
11831,ARC,510.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11832,ACC,699.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11833,BIL,830.0,8.0,0.2,0.0018445672424285478,0.0,1.0,0.0,0.0,0.21046114181060713
11834,BIL,611.0,6.0,0.2,0.0018445672424285478,0.0,1.0,0.0,0.0,0.21046114181060713
11835,BIL,497.0,4.0,0.2,0.0,0.0,1.0,0.0,0.0,0.21
11837,BIL,495.0,4.0,0.2,0.0018695600994329002,0.0,1.0,0.0,0.0,0.2104673900248582
11842,APY,502.0,5.0,1.0,0.007563308766398401,0.0,1.0,11.05787037037037,0.8821183943918264,0.6283145060699649
11843,BTE,497.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11844,MGT,451.0,4.0,1.0,0.008880233402134586,0.0,1.0,3.9268055555555557,0.9581385810924025,0.6438477745690141
11845,CAE,704.0,7.0,0.2,0.0032296191964976567,0.0,1.0,0.0,0.0,0.2108074047991244
11852,CAE,830.0,8.0,0.4,0.004066120212992154,0.0,1.0,0.0,0.0,0.271016530053248
11855,CAE,840.0,8.0,0.2,0.00202033429049788,0.0,1.0,0.0,0.0,0.21050508357262446
11857,CAE,840.0,8.0,0.4,0.0055468725997006516,0.0,1.0,0.0,0.0,0.27138671814992515
11858,CAE,840.0,8.0,0.4,0.006192576062841553,0.0,1.0,0.0,0.0,0.27154814401571037
11859,CAE,840.0,8.0,0.4,0.005387494278905089,0.0,1.0,0.0,0.0,0.27134687356972625
11861,PTS,603.0,6.0,0.8333333333333334,-0.0002437382102555415,0.0,1.0,32.42861111111111,0.6542972003303744,0.530798505513511
11862,HIS,396.0,3.0,0.2,0.0018719379920540125,0.0,1.0,0.0,0.0,0.2104679844980135
11863,CAE,840.0,8.0,0.6,0.0051435261074133775,0.0,1.0,0.0,0.0,0.33128588152685334
11864,CLA,491.0,4.0,0.2,0.0,0.0,1.0,0.0,0.0,0.21
11865,KIN,306.0,3.0,0.6896551724137931,0.0064213788624242945,0.0,1.0,0.0,0.0,0.358501896439744
11866,KIN,604.0,6.0,0.44,0.005145823566539687,0.0,1.0,0.0,0.0,0.2832864558916349
11867,KIN,608.0,6.0,0.48,0.005145775682663327,0.0,1.0,0.0,0.0,0.29528644392066583
11868,EGN,233.0,2.0,0.13333333333333333,0.0014591435001802592,0.0,1.0,0.0,0.0,0.19036478587504507
11869,FRE,792.0,7.0,0.5,0.004936443292607678,0.0,1.0,0.0,0.0,0.3012341108231519
11870,ENG,830.0,8.0,0.5,0.006128577557148991,0.0,1.0,0.0,0.0,0.3015321443892872
11871,ACC,699.0,6.0,0.25,0.0,0.0,1.0,0.0,0.0,0.22499999999999998
11872,ACC,699.0,6.0,0.5,0.002524994523333643,0.0,1.0,0.0,0.0,0.3006312486308334
11873,STC,130.0,1.0,1.0,0.001145218435574247,0.0,1.0,1.5417592592592593,0.9835641899520059,0.6469991425992947
11877,ENG,495.0,4.0,0.3333333333333333,0.004166147824571049,0.0,1.0,38.10945601851852,0.5937369752177182,0.36978893199968643
11878,BIL,496.0,4.0,0.8,0.009379216194977644,0.0,1.0,0.0,0.0,0.3923448040487444
11881,CAE,590.0,5.0,0.2,0.0008846910661868718,0.0,1.0,0.0,0.0,0.21022117276654673
11883,ITD,299.0,2.0,0.2,0.0027582745843194,0.0,1.0,0.0,0.0,0.21068956864607985
11884,HIS,703.0,7.0,0.2,0.0,0.0,1.0,0.0,0.0,0.21
11885,KIN,495.0,4.0,0.2,0.0,0.0,1.0,0.0,0.0,0.21
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11888,MUS,600.0,6.0,0.2,0.0,0.0,1.0,0.0,0.0,0.21
11890,ACC,699.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11891,MGT,496.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11892,HMP,497.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11893,MTH,770.0,7.0,0.5,0.006925434234345162,0.0,1.0,0.0,0.0,0.30173135855858624
11896,EPS,840.0,8.0,0.8,0.011149364418445284,0.0,1.0,0.0,0.0,0.39278734110461133
11899,ECO,212.0,2.0,1.0,0.00897057403298647,0.0,1.0,12.993263888888889,0.8614862755655887,0.6245398986213644
11907,MVP,0.0,0.0,0.6,0.006711633247561062,0.0,1.0,0.0,0.0,0.33167790831189026
11908,POL,490.0,4.0,0.2,0.0,0.0,1.0,0.0,0.0,0.21
11911,CUB,201.0,2.0,1.0,0.010182819122828939,0.0,1.0,27.23724537037037,0.709639369149567,0.5944735786106207
11913,PTS,695.0,6.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.16999999999999998
11915,REL,403.0,4.0,0.2,0.0009813970732558393,0.0,1.0,0.0,0.0,0.21024534926831395
11916,EVR,660.0,6.0,0.8,0.008968889188795076,0.0,1.0,35.21079861111111,0.6246378971718038,0.5171698017315596
11919,OPH,610.0,6.0,0.1,0.0017212568043433025,0.0,1.0,0.0,0.0,0.18043031420108582
11920,MTH,770.0,7.0,0.3333333333333333,0.0032723969242267523,0.0,1.0,0.0,0.0,0.2508180992310567
11921,MTH,113.0,1.0,0.975,0.011957526146795601,0.0,1.0,24.22980324074074,0.7416999825534236,0.5938293780473837
11922,EPS,371.0,3.0,0.8571428571428571,0.005674656612745957,0.0,1.0,13.980358796296295,0.8509634236352002,0.5787542060230837
11923,FIN,699.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11924,NUR,840.0,8.0,0.3333333333333333,0.004936957791753626,0.0,1.0,0.0,0.0,0.2512342394479384
11925,NUR,840.0,8.0,0.3333333333333333,0.004633779382867475,0.0,1.0,0.0,0.0,0.25115844484571687
11926,NUR,840.0,8.0,0.3333333333333333,0.004633779382867475,0.0,1.0,0.0,0.0,0.25115844484571687
11927,NUR,840.0,8.0,0.3333333333333333,0.004633779382867475,0.0,1.0,0.0,0.0,0.25115844484571687
11929,NUR,840.0,8.0,0.3333333333333333,0.004633779382867475,0.0,1.0,0.0,0.0,0.25115844484571687
11930,NUR,840.0,8.0,0.3333333333333333,0.004633779382867475,0.0,1.0,0.0,0.0,0.25115844484571687
11931,NUR,840.0,8.0,0.3333333333333333,0.004633779382867475,0.0,1.0,0.0,0.0,0.25115844484571687
11932,MTH,0.0,0.0,0.975,0.01567923185529096,0.0,1.0,6.930983796296296,0.9261127621335756,0.6316423603905379
11933,MTH,0.0,0.0,0.975,0.01567923185529096,0.0,1.0,6.930983796296296,0.9261127621335756,0.6316423603905379
11934,PHY,101.0,1.0,0.4583333333333333,0.007293358929332701,0.0,1.0,0.0,0.0,0.28932333973233315
11935,MTH,830.0,8.0,0.5,0.008533124324460989,0.0,1.0,0.0,0.0,0.30213328108111526
11936,ART,674.0,6.0,1.0,0.009398725254374756,0.0,1.0,7.070162037037037,0.9246290628375339,0.6372754938811005
11938,PHY,108.0,1.0,0.7777777777777778,0.01111476838398292,0.0,1.0,0.0,0.0,0.3861120254293291
11939,MTH,770.0,7.0,0.6666666666666666,0.014001735406699998,0.0,1.0,0.0,0.0,0.35350043385167496
11940,ARC,510.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11944,ECO,840.0,8.0,1.0,0.011801872782368002,0.0,1.0,4.72193287037037,0.9496621854218185,0.6428829052799557
11947,EPH,647.0,6.0,0.2,0.004363572131060471,0.0,1.0,0.0,0.0,0.21109089303276513
11948,FIN,699.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11950,GNM,680.0,6.0,0.8,0.0,0.0,1.0,0.0,0.0,0.39
11953,MAS,699.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11954,MGT,607.0,6.0,0.7714285714285715,0.02409545688360186,0.0,1.0,0.0,0.0,0.38745243564947185
11955,MTH,850.0,8.0,0.5,0.011064250254900338,0.0,1.0,0.0,0.0,0.30276606256372507
11956,THA,450.0,4.0,0.6,0.01067675755184334,0.0,1.0,0.0,0.0,0.33266918938796086
11957,CAE,704.0,7.0,0.2,0.0040678856669884725,0.0,1.0,0.0,0.0,0.2110169714167471
11959,OCE,505.0,5.0,1.0,0.013700915185819604,0.0,1.0,2.0795833333333333,0.9778307563646073,0.6489913800693764
11960,MKP,0.0,0.0,0.4,0.001936885335939759,0.0,1.0,0.0,0.0,0.2704842213339849
11961,MKP,791.0,7.0,0.4,0.008030745467418644,0.0,1.0,0.0,0.0,0.2720076863668547
11962,MIP,0.0,0.0,0.2,0.0058419590463313475,0.0,1.0,0.0,0.0,0.21146048976158283
11964,MAS,551.0,5.0,1.0,0.003854277958570972,0.0,1.0,1.104050925925926,0.9882303471227092,0.6486096389141847
11965,IEP,111.0,1.0,0.55,0.009884763744811658,0.0,1.0,0.0,0.0,0.3174711909362029
11966,IEP,112.0,1.0,0.55,0.010128562033442014,0.0,1.0,0.0,0.0,0.31753214050836054
11967,IEP,113.0,1.0,0.55,0.009884567750557396,0.0,1.0,0.0,0.0,0.31747114193763937
11968,IEP,114.0,1.0,0.55,0.009884846236803045,0.0,1.0,0.0,0.0,0.31747121155920077
11969,MAS,840.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11970,CHM,320.0,3.0,0.25,0.005118068602938452,0.0,1.0,0.0,0.0,0.2262795171507346
11971,MSC,371.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.65
11973,WRS,106.0,1.0,1.0,0.018354790480990982,0.0,1.0,5.1409722222222225,0.9451950475413036,0.6436277071285085
11974,WRS,106.0,1.0,1.0,0.011996819078256352,0.0,1.0,5.1409722222222225,0.9451950475413036,0.6420382142778248
11978,MSJ,137.0,1.0,0.23333333333333334,0.0035460719733767534,0.0,1.0,0.0,0.0,0.2208865179933442
11980,ART,693.0,6.0,0.6666666666666666,0.013057458530736532,0.0,1.0,0.0,0.0,0.35326436463268407
11981,ARH,630.0,6.0,0.75,0.012087641785312858,0.0,1.0,0.0,0.0,0.37802191044632816
11982,MIP,0.0,0.0,0.6,0.014105568592653798,0.0,1.0,0.0,0.0,0.33352639214816343
11983,DAN,793.0,7.0,1.0,0.02225322105072292,0.0,1.0,0.9775347222222223,0.9895790637135642,0.6534791180053936
11984,BIL,480.0,4.0,0.2,0.004461904169246636,0.0,1.0,0.0,0.0,0.21111547604231165
11986,WRS,306.0,3.0,1.0,0.006759908547200201,0.0,1.0,17.091087962962963,0.8178017264460732,0.6152503224260146
11988,WRS,306.0,3.0,1.0,0.006759908547200201,0.0,1.0,17.091087962962963,0.8178017264460732,0.6152503224260146
11989,MAE,241.0,2.0,0.7,0.01561833418896738,0.0,1.0,0.0,0.0,0.36390458354724187
11990,MTC,820.0,8.0,0.2,0.004155398434896112,0.0,1.0,0.0,0.0,0.21103884960872402
11992,BME,626.0,6.0,0.8,0.006414195586101772,0.0,1.0,0.0,0.0,0.39160354889652543
11993,GSC,412.0,4.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.19285714285714284
11994,KIN,498.0,4.0,0.8666666666666667,0.01325719386755284,0.0,1.0,0.0,0.0,0.41331429846688816
11995,MSJ,730.0,7.0,0.8,0.014323269346892143,0.0,1.0,0.0,0.0,0.393580817336723
